case_id,T_K,P_atm,phi,status,cj_speed_m_s,t_end_s,n_profile_points,x_max_m,profile_file,runtime_s,error_message
713,500.0,1.3000000000000003,1.0,cached,1957.827350456027,5e-05,697,0.05033139862119513,znd_tp_profiles/znd_T0500.00_P01.30.npz,0.0,
714,500.0,1.4000000000000001,1.0,cached,1959.664483344518,5e-05,699,0.05045677763001116,znd_tp_profiles/znd_T0500.00_P01.40.npz,0.0,
715,500.0,1.5000000000000002,1.0,cached,1961.364107900171,5e-05,740,0.05056691826327215,znd_tp_profiles/znd_T0500.00_P01.50.npz,0.0,
716,500.0,1.6,1.0,cached,1962.9452027791792,5e-05,753,0.05066467927774226,znd_tp_profiles/znd_T0500.00_P01.60.npz,0.0,
717,500.0,1.7000000000000002,1.0,cached,1964.4226444869912,5e-05,737,0.05075225495290845,znd_tp_profiles/znd_T0500.00_P01.70.npz,0.0,
718,500.0,1.8000000000000003,1.0,cached,1965.8079373671403,5e-05,779,0.05083152560103287,znd_tp_profiles/znd_T0500.00_P01.80.npz,0.0,
719,500.0,1.9000000000000001,1.0,cached,1967.1117234300389,5e-05,768,0.05090372914105532,znd_tp_profiles/znd_T0500.00_P01.90.npz,0.0,
720,500.0,2.0,1.0,cached,1968.3426288884914,5e-05,762,0.0509699250887203,znd_tp_profiles/znd_T0500.00_P02.00.npz,0.0,
721,500.0,2.1,1.0,cached,1969.5080018330716,5e-05,772,0.051030956520083305,znd_tp_profiles/znd_T0500.00_P02.10.npz,0.0,
722,500.0,2.2,1.0,cached,1970.6111428848799,5e-05,733,0.0510881209272499,znd_tp_profiles/znd_T0500.00_P02.20.npz,0.0,
723,500.0,2.3000000000000003,1.0,cached,1971.6634028755268,5e-05,759,0.051140789574776996,znd_tp_profiles/znd_T0500.00_P02.30.npz,0.0,
724,500.0,2.4000000000000004,1.0,cached,1972.6666307689377,5e-05,721,0.05119002178488603,znd_tp_profiles/znd_T0500.00_P02.40.npz,0.0,
725,500.0,2.5000000000000004,1.0,cached,1973.6249822254053,5e-05,791,0.05123620430434814,znd_tp_profiles/znd_T0500.00_P02.50.npz,0.0,
726,500.0,2.6,1.0,cached,1974.542067196525,5e-05,764,0.0512796696160961,znd_tp_profiles/znd_T0500.00_P02.60.npz,0.0,
727,500.0,2.7,1.0,cached,1975.4211649996585,5e-05,757,0.05132069291767925,znd_tp_profiles/znd_T0500.00_P02.70.npz,0.0,
728,500.0,2.8000000000000003,1.0,cached,1976.2650964484312,5e-05,723,0.05135953172803381,znd_tp_profiles/znd_T0500.00_P02.80.npz,0.0,
729,500.0,2.9000000000000004,1.0,cached,1977.0764544831472,5e-05,769,0.05139638130522856,znd_tp_profiles/znd_T0500.00_P02.90.npz,0.0,
730,500.0,3.0000000000000004,1.0,cached,1977.8575373767449,5e-05,841,0.05143142511422142,znd_tp_profiles/znd_T0500.00_P03.00.npz,0.0,
731,500.0,3.1,1.0,cached,1978.6099546029345,5e-05,770,0.05146491372405992,znd_tp_profiles/znd_T0500.00_P03.10.npz,0.0,
732,500.0,3.2,1.0,cached,1979.3368532366585,5e-05,826,0.05149672500284037,znd_tp_profiles/znd_T0500.00_P03.20.npz,0.0,
733,500.0,3.3000000000000003,1.0,cached,1980.0386371872905,5e-05,871,0.05152724256749342,znd_tp_profiles/znd_T0500.00_P03.30.npz,0.0,
734,500.0,3.4000000000000004,1.0,cached,1980.717286974302,5e-05,847,0.05155648358072963,znd_tp_profiles/znd_T0500.00_P03.40.npz,0.0,
735,500.0,3.5000000000000004,1.0,cached,1981.3741864214494,5e-05,781,0.0515845472887294,znd_tp_profiles/znd_T0500.00_P03.50.npz,0.0,
736,500.0,3.6,1.0,cached,1982.0106274831282,5e-05,849,0.05161151367388925,znd_tp_profiles/znd_T0500.00_P03.60.npz,0.0,
737,500.0,3.7,1.0,cached,1982.6277280481304,5e-05,736,0.05163747904701845,znd_tp_profiles/znd_T0500.00_P03.70.npz,0.0,
738,500.0,3.8000000000000003,1.0,cached,1983.2266159103153,5e-05,875,0.05166248682083026,znd_tp_profiles/znd_T0500.00_P03.80.npz,0.0,
739,500.0,3.9000000000000004,1.0,cached,1983.8082516576974,5e-05,836,0.05168662607606765,znd_tp_profiles/znd_T0500.00_P03.90.npz,0.0,
740,500.0,4.0,1.0,cached,1984.3735501436847,5e-05,813,0.05170993491209827,znd_tp_profiles/znd_T0500.00_P04.00.npz,0.0,
741,500.0,4.1,1.0,cached,1984.9233541536944,5e-05,780,0.051732467118426405,znd_tp_profiles/znd_T0500.00_P04.10.npz,0.0,
742,500.0,4.2,1.0,cached,1985.458003317625,5e-05,743,0.05175436738458328,znd_tp_profiles/znd_T0500.00_P04.20.npz,0.0,
743,500.0,4.3,1.0,cached,1985.9795307409406,5e-05,730,0.05177540200665043,znd_tp_profiles/znd_T0500.00_P04.30.npz,0.0,
744,500.0,4.3999999999999995,1.0,cached,1986.487291623055,5e-05,816,0.051795887951009804,znd_tp_profiles/znd_T0500.00_P04.40.npz,0.0,
745,500.0,4.5,1.0,cached,1986.9823583280977,5e-05,776,0.051815768690115914,znd_tp_profiles/znd_T0500.00_P04.50.npz,0.0,
746,500.0,4.6,1.0,cached,1987.4653147679614,5e-05,857,0.051835068798346484,znd_tp_profiles/znd_T0500.00_P04.60.npz,0.0,
747,500.0,4.7,1.0,cached,1987.9367081798032,5e-05,761,0.05185382951225138,znd_tp_profiles/znd_T0500.00_P04.70.npz,0.0,
748,500.0,4.8,1.0,cached,1988.3970100700299,5e-05,828,0.05187208181831297,znd_tp_profiles/znd_T0500.00_P04.80.npz,0.0,
749,500.0,4.9,1.0,cached,1988.8467566851996,5e-05,816,0.05188983413683403,znd_tp_profiles/znd_T0500.00_P04.90.npz,0.0,
750,500.0,5.0,1.0,cached,1989.286332944001,5e-05,839,0.0519071281269759,znd_tp_profiles/znd_T0500.00_P05.00.npz,0.0,
751,514.2857142857143,0.1,1.0,ok,1886.285009805347,5e-05,545,0.031362022174892555,znd_tp_profiles/znd_T0514.29_P00.10.npz,0.8163435000024037,
752,514.2857142857143,0.2,1.0,ok,1906.079335443681,5e-05,596,0.0394064826817056,znd_tp_profiles/znd_T0514.29_P00.20.npz,0.813252707994252,
753,514.2857142857143,0.30000000000000004,1.0,ok,1917.3969778798119,5e-05,622,0.0436981643806369,znd_tp_profiles/znd_T0514.29_P00.30.npz,0.8629841670044698,
754,514.2857142857143,0.4,1.0,ok,1925.290911688267,5e-05,636,0.04604183454284321,znd_tp_profiles/znd_T0514.29_P00.40.npz,0.8680449169987696,
755,514.2857142857143,0.5,1.0,ok,1931.328203360026,5e-05,646,0.04739393948876493,znd_tp_profiles/znd_T0514.29_P00.50.npz,0.8211518329990213,
756,514.2857142857143,0.6,1.0,ok,1936.201203773125,5e-05,651,0.04824305596795741,znd_tp_profiles/znd_T0514.29_P00.60.npz,0.8176292499992996,
757,514.2857142857143,0.7000000000000001,1.0,ok,1940.277922181968,5e-05,655,0.04882148795152064,znd_tp_profiles/znd_T0514.29_P00.70.npz,0.846761583998159,
758,514.2857142857143,0.8,1.0,ok,1943.7751369068028,5e-05,662,0.04924185706171238,znd_tp_profiles/znd_T0514.29_P00.80.npz,0.8288524579984369,
759,514.2857142857143,0.9,1.0,ok,1946.832835177918,5e-05,667,0.049562643069184176,znd_tp_profiles/znd_T0514.29_P00.90.npz,0.8391665420058416,
760,514.2857142857143,1.0,1.0,ok,1949.5459378631501,5e-05,669,0.04981679313431866,znd_tp_profiles/znd_T0514.29_P01.00.npz,0.8244102079988807,
761,514.2857142857143,1.1,1.0,ok,1951.9818072967028,5e-05,673,0.05002415026835084,znd_tp_profiles/znd_T0514.29_P01.10.npz,0.8271355830001994,
762,514.2857142857143,1.2000000000000002,1.0,ok,1954.189565417921,5e-05,678,0.05019744959768494,znd_tp_profiles/znd_T0514.29_P01.20.npz,0.8173095409947564,
763,514.2857142857143,1.3000000000000003,1.0,ok,1956.207828797372,5e-05,695,0.050344949421202156,znd_tp_profiles/znd_T0514.29_P01.30.npz,0.8258638749975944,
764,514.2857142857143,1.4000000000000001,1.0,ok,1958.064391983008,5e-05,710,0.05047267343506305,znd_tp_profiles/znd_T0514.29_P01.40.npz,0.8432672089984408,
765,514.2857142857143,1.5000000000000002,1.0,ok,1959.7825647243678,5e-05,740,0.050584725516529365,znd_tp_profiles/znd_T0514.29_P01.50.npz,0.8394650420013932,
766,514.2857142857143,1.6,1.0,ok,1961.3807682946756,5e-05,752,0.0506841561081363,znd_tp_profiles/znd_T0514.29_P01.60.npz,0.8754838340028073,
767,514.2857142857143,1.7000000000000002,1.0,ok,1962.8739433055705,5e-05,762,0.05077325334727488,znd_tp_profiles/znd_T0514.29_P01.70.npz,0.9595271250000224,
768,514.2857142857143,1.8000000000000003,1.0,ok,1964.2744819903046,5e-05,784,0.05085379123970285,znd_tp_profiles/znd_T0514.29_P01.80.npz,0.9804546660016058,
769,514.2857142857143,1.9000000000000001,1.0,ok,1965.5927207009336,5e-05,771,0.05092711202160571,znd_tp_profiles/znd_T0514.29_P01.90.npz,0.9512035000007018,
770,514.2857142857143,2.0,1.0,ok,1966.8373786892819,5e-05,726,0.05099431118384895,znd_tp_profiles/znd_T0514.29_P02.00.npz,0.8365307499989285,
771,514.2857142857143,2.1,1.0,ok,1968.0128330528933,5e-05,772,0.051056827415802385,znd_tp_profiles/znd_T0514.29_P02.10.npz,0.8494496249986696,
772,514.2857142857143,2.2,1.0,ok,1969.1309048571736,5e-05,827,0.05111431498437327,znd_tp_profiles/znd_T0514.29_P02.20.npz,0.8783833330016932,
773,514.2857142857143,2.3000000000000003,1.0,ok,1970.1955838290696,5e-05,780,0.05116763832964574,znd_tp_profiles/znd_T0514.29_P02.30.npz,0.9139123330023722,
774,514.2857142857143,2.4000000000000004,1.0,ok,1971.2098720457332,5e-05,808,0.05121763322759286,znd_tp_profiles/znd_T0514.29_P02.40.npz,0.859526125001139,
775,514.2857142857143,2.5000000000000004,1.0,ok,1972.1796996339922,5e-05,840,0.05126434138892752,znd_tp_profiles/znd_T0514.29_P02.50.npz,0.9848475420003524,
776,514.2857142857143,2.6,1.0,ok,1973.1074329555902,5e-05,726,0.05130837291722235,znd_tp_profiles/znd_T0514.29_P02.60.npz,0.8782381669952883,
777,514.2857142857143,2.7,1.0,ok,1973.9963209270202,5e-05,795,0.05135001914373707,znd_tp_profiles/znd_T0514.29_P02.70.npz,0.861538916004065,
778,514.2857142857143,2.8000000000000003,1.0,ok,1974.8506033724912,5e-05,783,0.05138925306650323,znd_tp_profiles/znd_T0514.29_P02.80.npz,0.9687202909990447,
779,514.2857142857143,2.9000000000000004,1.0,ok,1975.6715198608808,5e-05,17561,0.051426561812689904,znd_tp_profiles/znd_T0514.29_P02.90.npz,6.337821125001938,
780,514.2857142857143,3.0000000000000004,1.0,ok,1976.4618328043036,5e-05,804,0.051462040604948696,znd_tp_profiles/znd_T0514.29_P03.00.npz,1.243777791998582,
781,514.2857142857143,3.1,1.0,ok,1977.2236273078224,5e-05,795,0.05149584859095596,znd_tp_profiles/znd_T0514.29_P03.10.npz,0.8830531249986961,
782,514.2857142857143,3.2,1.0,ok,1977.958781209714,5e-05,837,0.05152812795849737,znd_tp_profiles/znd_T0514.29_P03.20.npz,0.8924247499962803,
783,514.2857142857143,3.3000000000000003,1.0,ok,1978.6685330754349,5e-05,817,0.05155909817705549,znd_tp_profiles/znd_T0514.29_P03.30.npz,0.8681559579999885,
784,514.2857142857143,3.4000000000000004,1.0,ok,1979.3558291447362,5e-05,822,0.05158859121540264,znd_tp_profiles/znd_T0514.29_P03.40.npz,1.077172833000077,
785,514.2857142857143,3.5000000000000004,1.0,ok,1980.0206776270054,5e-05,835,0.05161698227617315,znd_tp_profiles/znd_T0514.29_P03.50.npz,0.9354280420011492,
786,514.2857142857143,3.6,1.0,ok,1980.6648343762179,5e-05,836,0.0516442658347642,znd_tp_profiles/znd_T0514.29_P03.60.npz,1.0050757919962052,
787,514.2857142857143,3.7,1.0,ok,1981.2890007688522,5e-05,739,0.05167061455032127,znd_tp_profiles/znd_T0514.29_P03.70.npz,0.9311216249989229,
788,514.2857142857143,3.8000000000000003,1.0,ok,1981.8956973851891,5e-05,783,0.05169582438790575,znd_tp_profiles/znd_T0514.29_P03.80.npz,0.9243810000043595,
789,514.2857142857143,3.9000000000000004,1.0,ok,1982.4844757531312,5e-05,809,0.05172022823637217,znd_tp_profiles/znd_T0514.29_P03.90.npz,0.961131458003365,
790,514.2857142857143,4.0,1.0,ok,1983.0567451492702,5e-05,732,0.05174380002869626,znd_tp_profiles/znd_T0514.29_P04.00.npz,0.9529347500065342,
791,514.2857142857143,4.1,1.0,ok,1983.6133457872656,5e-05,759,0.05176659045783967,znd_tp_profiles/znd_T0514.29_P04.10.npz,0.8610592499971972,
792,514.2857142857143,4.2,1.0,ok,1984.1550913191115,5e-05,819,0.05178863732406726,znd_tp_profiles/znd_T0514.29_P04.20.npz,0.8740577080025105,
793,514.2857142857143,4.3,1.0,ok,1984.6826573220837,5e-05,732,0.05181000481660811,znd_tp_profiles/znd_T0514.29_P04.30.npz,0.8691552079981193,
794,514.2857142857143,4.3999999999999995,1.0,ok,1985.1967815044877,5e-05,775,0.0518307156703699,znd_tp_profiles/znd_T0514.29_P04.40.npz,0.8508680000013555,
795,514.2857142857143,4.5,1.0,ok,1985.6975425996438,5e-05,782,0.05185091503005439,znd_tp_profiles/znd_T0514.29_P04.50.npz,0.8563301670001238,
796,514.2857142857143,4.6,1.0,ok,1986.186563725698,5e-05,798,0.051870433345314985,znd_tp_profiles/znd_T0514.29_P04.60.npz,0.8569798749958863,
797,514.2857142857143,4.7,1.0,ok,1986.6643825340675,5e-05,771,0.05188930415575551,znd_tp_profiles/znd_T0514.29_P04.70.npz,0.880518916004803,
798,514.2857142857143,4.8,1.0,ok,1987.1305257234897,5e-05,848,0.05190775021416605,znd_tp_profiles/znd_T0514.29_P04.80.npz,0.8801208340009907,
799,514.2857142857143,4.9,1.0,ok,1987.585955213688,5e-05,864,0.051925704004498814,znd_tp_profiles/znd_T0514.29_P04.90.npz,0.8869973330001812,
800,514.2857142857143,5.0,1.0,ok,1988.0311578259755,5e-05,809,0.05194318317001277,znd_tp_profiles/znd_T0514.29_P05.00.npz,0.8676243330046418,
801,528.5714285714286,0.1,1.0,ok,1884.0599950574097,5e-05,544,0.03119894459662085,znd_tp_profiles/znd_T0528.57_P00.10.npz,0.808631082996726,
802,528.5714285714286,0.2,1.0,ok,1904.004469462853,5e-05,599,0.039213389464493695,znd_tp_profiles/znd_T0528.57_P00.20.npz,0.8144884580033249,
803,528.5714285714286,0.30000000000000004,1.0,ok,1915.4146789290642,5e-05,622,0.04355137578775707,znd_tp_profiles/znd_T0528.57_P00.30.npz,0.8108601660060231,
804,528.5714285714286,0.4,1.0,ok,1923.376385422288,5e-05,637,0.04594615461797582,znd_tp_profiles/znd_T0528.57_P00.40.npz,0.8151372499996796,
805,528.5714285714286,0.5,1.0,ok,1929.467383698371,5e-05,642,0.04733469905645026,znd_tp_profiles/znd_T0528.57_P00.50.npz,0.8128949169986299,
806,528.5714285714286,0.6,1.0,ok,1934.3853608430347,5e-05,651,0.04820716014261642,znd_tp_profiles/znd_T0528.57_P00.60.npz,0.8182498329988448,
807,528.5714285714286,0.7000000000000001,1.0,ok,1938.4999698318943,5e-05,657,0.048800917105450654,znd_tp_profiles/znd_T0528.57_P00.70.npz,0.9182780419941992,
808,528.5714285714286,0.8,1.0,ok,1942.03066637854,5e-05,662,0.04923176503503038,znd_tp_profiles/znd_T0528.57_P00.80.npz,0.823760458995821,
809,528.5714285714286,0.9,1.0,ok,1945.1181731512015,5e-05,665,0.04956010186440814,znd_tp_profiles/znd_T0528.57_P00.90.npz,0.8471271250018617,
810,528.5714285714286,1.0,1.0,ok,1947.8581496236486,5e-05,668,0.049819910045302285,znd_tp_profiles/znd_T0528.57_P01.00.npz,0.8220202500015148,
811,528.5714285714286,1.1,1.0,ok,1950.3184931110247,5e-05,677,0.05003164434517471,znd_tp_profiles/znd_T0528.57_P01.10.npz,0.8366490000043996,
812,528.5714285714286,1.2000000000000002,1.0,ok,1952.5491280614733,5e-05,680,0.05020835937256823,znd_tp_profiles/znd_T0528.57_P01.20.npz,0.8238017920011771,
813,528.5714285714286,1.3000000000000003,1.0,ok,1954.5877650645946,5e-05,692,0.050358756120123624,znd_tp_profiles/znd_T0528.57_P01.30.npz,0.9115812079980969,
814,528.5714285714286,1.4000000000000001,1.0,ok,1956.4636967949814,5e-05,695,0.050488809124303875,znd_tp_profiles/znd_T0528.57_P01.40.npz,0.8248195409978507,
815,528.5714285714286,1.5000000000000002,1.0,ok,1958.199948495542,5e-05,735,0.05060283340909723,znd_tp_profiles/znd_T0528.57_P01.50.npz,0.8716123749982216,
816,528.5714285714286,1.6,1.0,ok,1959.815114275106,5e-05,724,0.05070394808754309,znd_tp_profiles/znd_T0528.57_P01.60.npz,0.9589442500000587,
817,528.5714285714286,1.7000000000000002,1.0,ok,1961.3238250779157,5e-05,748,0.05079459787764668,znd_tp_profiles/znd_T0528.57_P01.70.npz,0.8531512499976088,
818,528.5714285714286,1.8000000000000003,1.0,ok,1962.7399699813543,5e-05,742,0.05087631021593681,znd_tp_profiles/znd_T0528.57_P01.80.npz,0.8466987499996321,
819,528.5714285714286,1.9000000000000001,1.0,ok,1964.0725697046053,5e-05,723,0.050950725344550606,znd_tp_profiles/znd_T0528.57_P01.90.npz,0.9087730000028387,
820,528.5714285714286,2.0,1.0,ok,1965.3277584869793,5e-05,731,0.05101953282752753,znd_tp_profiles/znd_T0528.57_P02.00.npz,0.8527871670012246,
821,528.5714285714286,2.1,1.0,ok,1966.5186528174418,5e-05,759,0.0510824639264888,znd_tp_profiles/znd_T0528.57_P02.10.npz,0.857647666001867,
822,528.5714285714286,2.2,1.0,ok,1967.650129866782,5e-05,720,0.05114055998765811,znd_tp_profiles/znd_T0528.57_P02.20.npz,0.8532834170036949,
823,528.5714285714286,2.3000000000000003,1.0,ok,1968.7262895751276,5e-05,788,0.0511946954779869,znd_tp_profiles/znd_T0528.57_P02.30.npz,0.8636194579958101,
824,528.5714285714286,2.4000000000000004,1.0,ok,1969.7524504775413,5e-05,815,0.05124527397734531,znd_tp_profiles/znd_T0528.57_P02.40.npz,0.8893093749938998,
825,528.5714285714286,2.5000000000000004,1.0,ok,1970.7328226332704,5e-05,815,0.05129268122829821,znd_tp_profiles/znd_T0528.57_P02.50.npz,0.91682170900458,
826,528.5714285714286,2.6,1.0,ok,1971.670626371446,5e-05,794,0.05133737442426613,znd_tp_profiles/znd_T0528.57_P02.60.npz,0.8655827500042506,
827,528.5714285714286,2.7,1.0,ok,1972.5706532192783,5e-05,807,0.051379349801718724,znd_tp_profiles/znd_T0528.57_P02.70.npz,0.8872615410000435,
828,528.5714285714286,2.8000000000000003,1.0,ok,1973.4343208202436,5e-05,727,0.0514191608810389,znd_tp_profiles/znd_T0528.57_P02.80.npz,0.867145416996209,
829,528.5714285714286,2.9000000000000004,1.0,ok,1974.2647382047153,5e-05,728,0.051456922892396506,znd_tp_profiles/znd_T0528.57_P02.90.npz,0.8634532919968478,
830,528.5714285714286,3.0000000000000004,1.0,ok,1975.0642570735795,5e-05,824,0.05149282664063264,znd_tp_profiles/znd_T0528.57_P03.00.npz,0.8697578749997774,
831,528.5714285714286,3.1,1.0,ok,1975.834938941094,5e-05,809,0.0515270359576318,znd_tp_profiles/znd_T0528.57_P03.10.npz,0.8892917499979376,
832,528.5714285714286,3.2,1.0,ok,1976.5781991965525,5e-05,782,0.051559795784106056,znd_tp_profiles/znd_T0528.57_P03.20.npz,0.8529342500041821,
833,528.5714285714286,3.3000000000000003,1.0,ok,1977.297307151677,5e-05,855,0.05159091808027867,znd_tp_profiles/znd_T0528.57_P03.30.npz,0.8801249579992145,
834,528.5714285714286,3.4000000000000004,1.0,ok,1977.992268132035,5e-05,786,0.05162084730043052,znd_tp_profiles/znd_T0528.57_P03.40.npz,0.8924745409967727,
835,528.5714285714286,3.5000000000000004,1.0,ok,1978.6650361362156,5e-05,736,0.051649555618516446,znd_tp_profiles/znd_T0528.57_P03.50.npz,0.832899458000611,
836,528.5714285714286,3.6,1.0,ok,1979.3168615202571,5e-05,793,0.051677156861340924,znd_tp_profiles/znd_T0528.57_P03.60.npz,0.8593496670000604,
837,528.5714285714286,3.7,1.0,ok,1979.9489895348624,5e-05,746,0.051703705412213856,znd_tp_profiles/znd_T0528.57_P03.70.npz,0.8473737499953131,
838,528.5714285714286,3.8000000000000003,1.0,ok,1980.5624967125054,5e-05,801,0.051729276513948444,znd_tp_profiles/znd_T0528.57_P03.80.npz,0.8608145409962162,
839,528.5714285714286,3.9000000000000004,1.0,ok,1981.1583852747356,5e-05,733,0.05175395624087111,znd_tp_profiles/znd_T0528.57_P03.90.npz,0.9278897920012241,
840,528.5714285714286,4.0,1.0,ok,1981.7375806205291,5e-05,843,0.05177778636803853,znd_tp_profiles/znd_T0528.57_P04.00.npz,0.9952886669998406,
841,528.5714285714286,4.1,1.0,ok,1982.3009546955805,5e-05,900,0.051800818690489324,znd_tp_profiles/znd_T0528.57_P04.10.npz,0.95272699999623,
842,528.5714285714286,4.2,1.0,ok,1982.8492930005048,5e-05,796,0.05182311103288597,znd_tp_profiles/znd_T0528.57_P04.20.npz,0.8660355840038392,
843,528.5714285714286,4.3,1.0,ok,1983.38277016934,5e-05,738,0.05184481891385137,znd_tp_profiles/znd_T0528.57_P04.30.npz,0.8359641249990091,
844,528.5714285714286,4.3999999999999995,1.0,ok,1983.9037311496616,5e-05,822,0.051865637224499904,znd_tp_profiles/znd_T0528.57_P04.40.npz,0.8859335419983836,
845,528.5714285714286,4.5,1.0,ok,1984.411182889626,5e-05,773,0.05188595178151051,znd_tp_profiles/znd_T0528.57_P04.50.npz,0.8570117090057465,
846,528.5714285714286,4.6,1.0,ok,1984.906247224891,5e-05,776,0.05190567835391567,znd_tp_profiles/znd_T0528.57_P04.60.npz,1.0835078330055694,
847,528.5714285714286,4.7,1.0,ok,1985.3894817490652,5e-05,1127,0.05192484960493019,znd_tp_profiles/znd_T0528.57_P04.70.npz,1.0148701250000158,
848,528.5714285714286,4.8,1.0,ok,1985.861426316254,5e-05,769,0.05194348648772172,znd_tp_profiles/znd_T0528.57_P04.80.npz,0.9035854169997037,
849,528.5714285714286,4.9,1.0,ok,1986.3225289463344,5e-05,956,0.051961633789574364,znd_tp_profiles/znd_T0528.57_P04.90.npz,0.8897978329987382,
850,528.5714285714286,5.0,1.0,ok,1986.7732633098158,5e-05,879,0.05197930604597702,znd_tp_profiles/znd_T0528.57_P05.00.npz,0.8845167089966708,
851,542.8571428571429,0.1,1.0,ok,1881.8377300033524,5e-05,544,0.031045538035164574,znd_tp_profiles/znd_T0542.86_P00.10.npz,0.9241939160056063,
852,542.8571428571429,0.2,1.0,ok,1901.9315520657572,5e-05,598,0.0390261211442131,znd_tp_profiles/znd_T0542.86_P00.20.npz,0.8362501249939669,
853,542.8571428571429,0.30000000000000004,1.0,ok,1913.4338143684556,5e-05,622,0.043406786191600426,znd_tp_profiles/znd_T0542.86_P00.30.npz,0.813766792001843,
854,542.8571428571429,0.4,1.0,ok,1921.4628524012012,5e-05,635,0.04585097877201433,znd_tp_profiles/znd_T0542.86_P00.40.npz,0.8291013330017449,
855,542.8571428571429,0.5,1.0,ok,1927.607250658235,5e-05,645,0.04727556050266409,znd_tp_profiles/znd_T0542.86_P00.50.npz,0.8149718329950701,
856,542.8571428571429,0.6,1.0,ok,1932.569580059961,5e-05,650,0.04817142867790861,znd_tp_profiles/znd_T0542.86_P00.60.npz,0.8214477920046193,
857,542.8571428571429,0.7000000000000001,1.0,ok,1936.7222220164151,5e-05,658,0.048780493181827825,znd_tp_profiles/znd_T0542.86_P00.70.npz,0.8165352089999942,
858,542.8571428571429,0.8,1.0,ok,1940.2861758460242,5e-05,662,0.04922188696132628,znd_tp_profiles/znd_T0542.86_P00.80.npz,0.8592884579993552,
859,542.8571428571429,0.9,1.0,ok,1943.4033148458957,5e-05,665,0.049557789269064775,znd_tp_profiles/znd_T0542.86_P00.90.npz,0.8514271250023739,
860,542.8571428571429,1.0,1.0,ok,1946.170002618289,5e-05,676,0.04982325310892903,znd_tp_profiles/znd_T0542.86_P01.00.npz,0.8380610000021989,
861,542.8571428571429,1.1,1.0,ok,1948.654683782208,5e-05,676,0.05003938354820064,znd_tp_profiles/znd_T0542.86_P01.10.npz,0.8896741249991464,
862,542.8571428571429,1.2000000000000002,1.0,ok,1950.9076307631265,5e-05,679,0.05021958462467651,znd_tp_profiles/znd_T0542.86_P01.20.npz,0.869372499997553,
863,542.8571428571429,1.3000000000000003,1.0,ok,1952.9664439424967,5e-05,686,0.050372903878479244,znd_tp_profiles/znd_T0542.86_P01.30.npz,0.8283488750021206,
864,542.8571428571429,1.4000000000000001,1.0,ok,1954.862086276881,5e-05,698,0.050505209782465525,znd_tp_profiles/znd_T0542.86_P01.40.npz,0.8481638749944977,
865,542.8571428571429,1.5000000000000002,1.0,ok,1956.6163242916798,5e-05,749,0.05062119278663762,znd_tp_profiles/znd_T0542.86_P01.50.npz,0.8624144159985008,
866,542.8571428571429,1.6,1.0,ok,1958.2483657684918,5e-05,749,0.05072397775897721,znd_tp_profiles/znd_T0542.86_P01.60.npz,0.8461761660000775,
867,542.8571428571429,1.7000000000000002,1.0,ok,1959.7734543645904,5e-05,722,0.050815982315101184,znd_tp_profiles/znd_T0542.86_P01.70.npz,1.0004792920008185,
868,542.8571428571429,1.8000000000000003,1.0,ok,1961.20490697822,5e-05,707,0.050898892860730974,znd_tp_profiles/znd_T0542.86_P01.80.npz,0.8539312499997322,
869,542.8571428571429,1.9000000000000001,1.0,ok,1962.5478971167977,5e-05,774,0.050975210779978415,znd_tp_profiles/znd_T0542.86_P01.90.npz,0.9405304579995573,
870,542.8571428571429,2.0,1.0,ok,1963.8196411121503,5e-05,761,0.051044411437296114,znd_tp_profiles/znd_T0542.86_P02.00.npz,0.8511937919975026,
871,542.8571428571429,2.1,1.0,ok,1965.0239686526677,5e-05,769,0.05110813560482582,znd_tp_profiles/znd_T0542.86_P02.10.npz,0.8454777500010096,
872,542.8571428571429,2.2,1.0,ok,1966.1667842999625,5e-05,805,0.051167227687798356,znd_tp_profiles/znd_T0542.86_P02.20.npz,0.8694107909977902,
873,542.8571428571429,2.3000000000000003,1.0,ok,1967.2553411545668,5e-05,749,0.051221972659461434,znd_tp_profiles/znd_T0542.86_P02.30.npz,0.9110592910001287,
874,542.8571428571429,2.4000000000000004,1.0,ok,1968.2928629230946,5e-05,823,0.051273200521518555,znd_tp_profiles/znd_T0542.86_P02.40.npz,0.8984709170035785,
875,542.8571428571429,2.5000000000000004,1.0,ok,1969.2841529253328,5e-05,729,0.05132122669178787,znd_tp_profiles/znd_T0542.86_P02.50.npz,0.835221207998984,
876,542.8571428571429,2.6,1.0,ok,1970.2329737556213,5e-05,755,0.05136637815725727,znd_tp_profiles/znd_T0542.86_P02.60.npz,0.8605492909991881,
877,542.8571428571429,2.7,1.0,ok,1971.1426299875343,5e-05,723,0.05140897098735315,znd_tp_profiles/znd_T0542.86_P02.70.npz,0.9433327090009698,
878,542.8571428571429,2.8000000000000003,1.0,ok,1972.0160736385692,5e-05,808,0.051449258358254646,znd_tp_profiles/znd_T0542.86_P02.80.npz,0.8708059580021654,
879,542.8571428571429,2.9000000000000004,1.0,ok,1972.8559516760438,5e-05,805,0.05148746936713549,znd_tp_profiles/znd_T0542.86_P02.90.npz,0.8628054589935346,
880,542.8571428571429,3.0000000000000004,1.0,ok,1973.6645872204854,5e-05,841,0.05152379797432214,znd_tp_profiles/znd_T0542.86_P03.00.npz,0.8837119159943541,
