T1_K,P1_atm,feature_value,d2_dT2,d2_dP2,d2_dTdP,C_T,C_P,C_TP,C_combined
885.7142857142858,4.9,1953.8273305332477,-1.98536204360835e-05,-1.6798056001107395,0.0037520196073103323,2.0723388614497947e-06,8.594956694780343e-06,2.740661939318601e-06,9.653513592111615e-06
885.7142857142858,5.0,1954.4084510988564,nan,nan,nan,nan,nan,nan,nan
900.0,0.1,1826.1853004037064,nan,nan,nan,nan,nan,nan,nan
900.0,0.2,1849.9197266777483,1.5220447822957812e-05,-999.7224210953843,0.08262775604570155,1.6771913186607252e-06,0.005364305016003339,6.326906640784761e-05,0.005365051450565739
900.0,0.30000000000000004,1863.6569287408363,-2.3051959417261996e-05,-408.0937865170426,0.05392969393824389,2.5215946467104323e-06,0.0021784600036732077,4.1083405104479414e-05,0.0021792361135024793
900.0,0.4,1873.313192938754,-2.2761492421022948e-05,-222.8397680036323,0.04060578561739023,2.4770864901738004e-06,0.001184850869731174,3.081204027162825e-05,0.0011856544535030432
900.0,0.5,1880.7410594566352,1.6219523225163376e-05,-139.37530579310075,0.03202487707963543,1.7582174390802388e-06,0.0007386958859420109,2.4223721174339364e-05,0.0007394919070356887
900.0,0.6,1886.7751729165855,-3.986671143823064e-05,-96.68727422690607,0.026801065693820205,4.307901455199135e-06,0.0005110746726582153,2.021855731664302e-05,0.000511892038585855
900.0,0.7000000000000001,1891.8424136342667,-4.225304545609566e-05,-70.6755449848515,0.0244465756518082,4.553633538928246e-06,0.0003727214267300858,1.8400281239267074e-05,0.0003736564441053918
900.0,0.8,1896.2028989020994,-2.195458885526025e-05,-53.193763974968526,0.021614091508399734,2.3606613819165016e-06,0.00027996254521003025,1.62358373480707e-05,0.0002809124494774561
900.0,0.9,1900.0314465301824,-2.2091098344367337e-05,-42.459483082120634,0.018730671538969554,2.3705928766755526e-06,0.00022306763390616348,1.4044921021544758e-05,0.00022396273935653668
900.0,1.0,1903.4353993274442,1.661234906264328e-05,-33.14565088487597,0.016956838122740698,1.7795039701267706e-06,0.0001738553035164272,1.2694545249321129e-05,0.00017478883303387218
900.0,1.1,1906.5078956158573,-2.1700503194369984e-05,-28.33019064407835,0.015505340570240386,2.320833786008772e-06,0.00014838021171503782,1.1591084512006757e-05,0.00014930097112340123
900.0,1.2000000000000002,1909.2970899978295,-2.1738248452243196e-05,-23.3966252387745,0.01428011725257648,2.3215031142841937e-06,0.00012237673912852536,1.0661017685635112e-05,0.00012332384300137435
900.0,1.3000000000000003,1911.852318127414,-2.160347830881622e-05,-19.871940380994598,0.013244930102814583,2.3040533536232453e-06,0.00010381281343092821,9.876116345100448e-06,0.00010477349017010444
900.0,1.4000000000000001,1914.2088268531886,-2.1768540219341075e-05,-17.090274452471018,0.01233048572792655,2.318824035206012e-06,8.917931590520065e-05,9.183863275358828e-06,9.014995296475085e-05
900.0,1.5000000000000002,1916.3944328344385,-2.220808163690438e-05,-14.837583435837583,0.011540835027051348,2.3629701197694284e-06,7.734225681398163e-05,8.586675481839273e-06,7.832541291641972e-05
900.0,1.6,1918.43166298133,-2.2787007611009385e-05,-13.055016886892188,0.010901178064187894,2.4220163705573343e-06,6.79828996528479e-05,8.102770102520076e-06,6.898442269945457e-05
900.0,1.7000000000000002,1920.3383429593525,-1.8317466461121534e-05,-11.43047009904876,0.01030333793931391,1.9450351240042355e-06,5.9467704202431026e-05,7.651322202300014e-06,6.047542035925225e-05
900.0,1.8000000000000003,1922.1307182363846,-2.112821804494163e-05,-10.25761398502709,0.009751175235908254,2.2414206898560304e-06,5.3318975925212435e-05,7.23497899308672e-06,5.433808059255599e-05
900.0,1.9000000000000001,1923.8205173735664,-2.204241126378295e-05,-9.167565817188004,0.009899761444108894,2.3363686734055424e-06,4.761336377801247e-05,7.339195269900269e-06,4.878748408408527e-05
900.0,2.0,1925.4186408525763,-3.981802954838263e-05,-8.250115237387943,0.008795358045500738,4.2170178366431965e-06,4.281472074598038e-05,6.51534947824026e-06,4.3997535267763136e-05
900.0,2.1,1926.9342631792124,-2.160404995718184e-05,-7.472207474665991,0.007759701790359944,2.2862374007519924e-06,3.874872284380033e-05,5.743908210224512e-06,3.965697122238686e-05
900.0,2.2,1928.3751634311018,-2.1237661938289446e-05,-6.782726044070841,0.008050098965242117,2.2458002357929485e-06,3.514824325812028e-05,5.954665163364807e-06,3.6212686965298033e-05
900.0,2.3000000000000003,1929.7482364225505,-2.17795502146146e-05,-6.208227562592582,0.007717918326164867,2.3014788743890284e-06,3.214933791436591e-05,5.705109963235376e-06,3.3226093552004566e-05
900.0,2.4000000000000004,1931.0592271383732,-2.156584116955858e-05,-5.683209321432513,0.007419797042501845,2.2773627018217364e-06,2.941142654867217e-05,5.481210060845424e-06,3.050091342838462e-05
900.0,2.5000000000000004,1932.3133857609816,-2.1114408869038952e-05,-5.225862291649718,0.007129536589957301,2.2282571430928983e-06,2.7027778524097816e-05,5.263542551686188e-06,2.812251237407942e-05
900.0,2.6,1933.5152857606736,-2.1725648046094675e-05,-4.829903689437741,0.006886661239326489,2.291350546935698e-06,2.4965014543742423e-05,5.08123021654876e-06,2.6079494617905263e-05
900.0,2.7,1934.6688867234711,-2.0650028993577532e-05,-4.465507934423839,0.0066274333463127305,2.176620812908419e-06,2.3068287378878144e-05,4.887186773285614e-06,2.417959366638841e-05
900.0,2.8000000000000003,1935.7778326069244,-2.1520483676181382e-05,-4.146079956012726,0.006381402359659208,2.2670837084305037e-06,2.140635557286446e-05,4.703189422636209e-06,2.253023987762515e-05
900.0,2.9000000000000004,1936.8453176908176,-2.1484231164458858e-05,-3.8593377939832854,0.006191195907575778,2.262028739838446e-06,1.991531635680644e-05,4.56060401780066e-06,2.105551751028448e-05
900.0,3.0000000000000004,1937.874209396771,-2.152794663038551e-05,-3.994309358017744,0.005990283782796271,2.2654390747119985e-06,2.0601295875461194e-05,4.410367827549992e-06,2.1643666387608695e-05
900.0,3.1,1938.8631580091442,1.7135788605128276e-05,-2.5773662997380593,0.006467037460424765,1.8023265079647479e-06,1.3286582700458539e-05,4.759055965279672e-06,1.500262937150567e-05
900.0,3.2,1939.82633295852,-3.9925923498321985e-05,-3.548406394452285,0.005636252431690993,4.197322754192409e-06,1.8283648266894434e-05,4.145713736071346e-06,1.9654088557174928e-05
900.0,3.3000000000000003,1940.7540238439512,-2.1329903766945815e-05,-2.983280860280501,0.004854717447454962,2.241298656900468e-06,1.5364653613032273e-05,3.569224269717281e-06,1.6327116220967107e-05
900.0,3.4000000000000004,1941.6518819207797,-2.0492691277581824e-05,-2.74122642229031,0.005330691001677226,2.1523398000113753e-06,1.4111685529447096e-05,3.917423759929728e-06,1.5312238664755834e-05
900.0,3.5000000000000004,1942.5223277333853,-2.1206868559329477e-05,-2.64674768666282,0.005136028491062919,2.2263608103630514e-06,1.3619396808502026e-05,3.772746161231854e-06,1.4795670957396118e-05
900.0,3.6,1943.3663060691242,-2.1521696465720222e-05,-2.4775120049071115,0.005684549168000788,2.25844034564645e-06,1.2743187278555978e-05,4.173935308255069e-06,1.4224375090885055e-05
900.0,3.7,1944.185509284814,-3.994046471400457e-05,-2.3412705184910005,0.004909804058200964,4.189524746843092e-06,1.203749629231595e-05,3.603603097573202e-06,1.3726811179644355e-05
900.0,3.8000000000000003,1944.981299795319,-2.141306865773916e-05,-2.2172379863377496,0.0041519129748394355,2.245192901761155e-06,1.1395258292350465e-05,3.04614091821244e-06,1.2387524034395128e-05
